CUNNINGHAM	46.01	172.145
ELLIOTT	46.03	172.606
BRADLEY	46.35	173.069
KNIGHT	46.35	173.533
HART	46.51	173.998
SANTOS	46.52	174.463
PETERS	46.62	174.929
HANSEN	46.78	175.397
VAZQUEZ	46.89	175.866
PIERCE	47	176.336
ARNOLD	47.09	176.807
HAWKINS	47.38	177.281
SPENCER	47.44	177.755
KELLEY	47.7	178.232
DUNN	47.94	178.711
GRANT	48.23	179.194
PAYNE	48.34	179.677
GARDNER	48.44	180.161
RYAN	48.63	180.648
WEAVER	48.76	181.135
SOTO	48.97	181.625
STEPHENS	49.04	182.115
NICHOLS	49.35	182.609
FERGUSON	49.64	183.105
DANIELS	49.69	183.602
GARZA	49.84	184.101
SCHMIDT	49.85	184.599
RICE	50.68	185.106
MEYER	51.15	185.617
MILLS	51.51	186.133
WARREN	51.58	186.648
FOX	51.64	187.165
SALAZAR	51.77	187.682
STONE	51.98	188.202
ROSE	52	188.722
BOYD	52.03	189.243
ROBERTSON	52.09	189.763
BLACK	52.46	190.288
WAGNER	52.82	190.816
PALMER	53.09	191.347
HOLMES	53.15	191.879
HICKS	53.67	192.415
HUNT	53.71	192.952
MUNOZ	53.73	193.490
DIXON	54.06	194.030
MASON	54.31	194.573
SNYDER	54.33	195.117
SHAW	54.38	195.661
SILVA	54.79	196.208
MENDEZ	54.82	196.757
GORDON	54.86	197.305
HUNTER	55.07	197.856
PORTER	55.28	198.409
SIMPSON	55.32	198.962
OLSON	55.61	199.518
CRAWFORD	55.75	200.076
BURNS	56.25	200.638
GUZMAN	56.63	201.204
TUCKER	56.77	201.772
WEBB	57.25	202.345
FREEMAN	57.34	202.918
CHEN	57.49	203.493
HENRY	57.96	204.072
VARGAS	58.93	204.662
WELLS	59.74	205.259
KENNEDY	59.96	205.859
WASHINGTON	60.14	206.460
WOODS	60.15	207.062
MCDONALD	61.19	207.674
FERNANDEZ	61.31	208.287
HARRISON	61.39	208.901
OWENS	61.94	209.520
MARSHALL	62.35	210.143
CASTRO	62.42	210.768
FORD	62.66	211.394
MURRAY	62.69	212.021
STEVENS	62.94	212.651
AGUILAR	63.23	213.283
TRAN	63.9	213.922
MEDINA	63.9	214.561
ELLIS	64.06	215.201
GIBSON	64.64	215.848
HERRERA	65.33	216.501
BRYANT	65.35	217.155
HAYES	65.85	217.813
COLE	66.2	218.475
WEST	66.38	219.139
MORENO	66.76	219.807
WALLACE	66.88	220.475
GRIFFIN	67.26	221.148
REYNOLDS	67.89	221.827
GRAHAM	68.19	222.509
HAMILTON	68.39	223.193
ALEXANDER	69.37	223.886
PATTERSON	69.64	224.583
JORDAN	70.65	225.289
ROMERO	70.72	225.996
SIMMONS	71.25	226.709
VASQUEZ	72.13	227.430
FISHER	72.79	228.158
GONZALES	72.8	228.886
BARNES	73.99	229.626
HENDERSON	74.04	230.366
BUTLER	74.19	231.108
COLEMAN	74.27	231.851
BELL	74.78	232.599
SULLIVAN	74.92	233.348
RUSSELL	75.11	234.099
PERRY	75.17	234.851
JENKINS	75.48	235.606
POWELL	76.23	236.368
JIMENEZ	76.99	237.138
FOSTER	77.21	237.910
LONG	77.76	238.688
ROSS	77.76	239.465
MYERS	77.94	240.245
PATEL	77.96	241.024
SANDERS	78.1	241.805
CASTILLO	78.11	242.586
ALVAREZ	79.32	243.379
PRICE	79.75	244.177
HUGHES	80.1	244.978
RUIZ	80.76	245.786
MENDOZA	82.3	246.609
GRAY	83.44	247.443
BENNETT	83.94	248.282
JAMES	84.54	249.128
WOOD	84.99	249.978
CHAVEZ	85.06	250.828
BROOKS	85.32	251.681
WATSON	85.63	252.538
RICHARDSON	88.07	253.418
WARD	88.3	254.301
COX	88.56	255.187
KIM	88.94	256.076
RAMOS	89.32	256.970
HOWARD	89.78	257.867
KELLY	90.65	258.774
REED	93.92	259.713
BAILEY	94.19	260.655
PETERSON	94.34	261.598
COOPER	95.19	262.550
MORGAN	97.05	263.521
ORTIZ	97.26	264.493
GUTIERREZ	99.4	265.487
ROGERS	102.47	266.512
COOK	102.58	267.538
MURPHY	104.56	268.584
MORALES	105.69	269.640
MORRIS	108.1	270.721
STEWART	110.16	271.823
REYES	111.16	272.935
COLLINS	111.79	274.053
EDWARDS	112.69	275.179
CRUZ	113.3	276.312
PARKER	113.98	277.452
DIAZ	117.85	278.631
TURNER	118.19	279.813
EVANS	120.55	281.018
PHILLIPS	122.31	282.241
GOMEZ	123.96	283.481
ROBERTS	127.73	284.758
CARTER	127.79	286.036
MITCHELL	130.34	287.339
CAMPBELL	130.91	288.649
RIVERA	132.59	289.974
HALL	138	291.354
BAKER	142.24	292.777
NELSON	144.06	294.217
ADAMS	145.05	295.668
GREEN	145.83	297.126
FLORES	147.12	298.597
HILL	147.41	300.072
NGUYEN	148.36	301.555
TORRES	148.42	303.039
SCOTT	149	304.529
WRIGHT	155.6	306.085
KING	157.78	307.663
ALLEN	163.61	309.299
YOUNG	164.23	310.942
WALKER	177.34	312.715
ROBINSON	179.61	314.511
LEWIS	180.28	316.314
RAMIREZ	188.97	318.204
CLARK	190.75	320.111
SANCHEZ	207.73	322.188
HARRIS	211.63	324.305
WHITE	223.91	326.544
THOMPSON	225.32	328.797
PEREZ	231.08	331.108
LEE	234.94	333.457
MARTIN	238.19	335.839
JACKSON	240.05	338.240
MOORE	245.57	340.695
TAYLOR	254.67	343.242
THOMAS	256.34	345.805
ANDERSON	265.92	348.465
WILSON	271.84	351.183
GONZALEZ	285.11	354.034
LOPEZ	296.47	356.999
HERNANDEZ	353.68	360.536
MARTINEZ	359.4	364.130
RODRIGUEZ	371.19	367.841
DAVIS	378.45	371.626
MILLER	393.74	375.563
GARCIA	395.32	379.517
JONES	483.24	384.349
BROWN	487.16	389.221
WILLIAMS	550.97	394.730
JOHNSON	655.24	401.283
SMITH	828.19	409.565	
